time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
1975-05-01T14:57:20.700Z,-62.233,-56.157,33,5.3,mb,,,,,us,usp0000ave,2014-11-06T23:21:30.120Z,"South Shetland Islands",earthquake
1975-04-28T16:45:30.800Z,-55.789,-25.793,33,5.1,mb,,,,,us,usp0000au5,2014-11-06T23:21:30.080Z,"South Sandwich Islands region",earthquake
1975-04-27T08:21:10.100Z,-56.024,-25.908,33,5.1,mb,,,,,us,usp0000atn,2014-11-06T23:21:30.050Z,"South Sandwich Islands region",earthquake
1975-04-25T00:44:31.400Z,-61.993,-56.311,33,5.4,mb,,,,,us,usp0000asz,2014-11-06T23:21:29.965Z,"South Shetland Islands",earthquake
1975-03-22T06:28:08.000Z,-55.507,-28.077,33,4.7,mb,,,,,us,usp0000ab7,2014-11-06T23:21:29.463Z,"South Sandwich Islands region",earthquake
1975-03-11T08:03:53.700Z,-62.376,-56.519,33,4.8,mb,,,,,us,usp0000a6p,2014-11-06T23:21:29.311Z,"South Shetland Islands",earthquake
1975-03-09T21:05:11.500Z,-62.393,-56.825,33,4.8,mb,,,,,us,usp0000a65,2014-11-06T23:21:29.290Z,"South Shetland Islands",earthquake
1975-03-05T21:32:01.100Z,-55.974,-27.166,57,5.9,mb,,,,,us,usp0000a4m,2015-05-13T18:53:10.000Z,"South Sandwich Islands region",earthquake
1975-03-04T21:14:33.400Z,-62.019,-56.403,33,4.9,mb,,,,,us,usp0000a42,2014-11-06T23:21:29.220Z,"South Shetland Islands",earthquake
1975-02-28T22:55:38.700Z,-55.838,-27.012,33,4.9,mb,,,,,us,usp0000a2q,2014-11-06T23:21:29.177Z,"South Sandwich Islands region",earthquake
1975-02-25T05:49:32.200Z,-56.246,-25.53,33,5.3,mb,,,,,us,usp0000a13,2014-11-06T23:21:29.018Z,"South Sandwich Islands region",earthquake
1975-02-21T19:51:23.000Z,-60.73,-25.019,33,4.9,mb,,,,,us,usp00009zh,2014-11-06T23:21:28.956Z,"South Sandwich Islands region",earthquake
1975-02-19T09:39:19.300Z,-56.174,-27.11,53,5.2,mb,,,,,us,usp00009yx,2014-11-06T23:21:28.923Z,"South Sandwich Islands region",earthquake
1975-02-15T14:50:09.900Z,-62.069,-55.872,33,5.1,mb,,,,,us,usp00009xn,2014-11-06T23:21:28.885Z,"southwestern Atlantic Ocean",earthquake
1975-02-05T06:47:35.200Z,-56.065,-27.348,33,5.7,mb,,,,,us,usp00009tb,2015-05-13T18:53:10.000Z,"South Sandwich Islands region",earthquake
1975-01-31T13:17:35.500Z,-62.035,-56.073,33,4.9,mb,,,,,us,usp00009r7,2014-11-06T23:21:28.675Z,"South Shetland Islands",earthquake
1975-01-27T18:37:17.900Z,-61.991,-56.053,33,5.4,mb,,,,,us,usp00009q2,2014-11-06T23:21:28.634Z,"South Shetland Islands",earthquake
1975-01-27T14:22:24.900Z,-61.985,-56.119,33,5.1,mb,,,,,us,usp00009py,2014-11-06T23:21:28.629Z,"South Shetland Islands",earthquake
1975-01-26T17:28:39.500Z,-62.14,-56.254,16,5,mb,,,,,us,usp00009pg,2014-11-06T23:21:28.612Z,"South Shetland Islands",earthquake
1975-01-19T02:11:37.000Z,-62.177,-56.502,33,4.6,mb,,,,,us,usp00009j9,2014-11-06T23:21:28.453Z,"South Shetland Islands",earthquake
1975-01-15T22:54:05.200Z,-61.965,-55.919,33,5.1,mb,,,,,us,usp00009hd,2014-11-06T23:21:28.419Z,"South Shetland Islands",earthquake
1975-01-15T01:02:57.000Z,-61.786,-57.397,33,4.7,mb,,,,,us,usp00009h4,2014-11-06T23:21:28.408Z,"South Shetland Islands",earthquake
1975-01-05T13:40:22.300Z,-58.728,-26.429,33,5.4,mb,,,,,us,usp00009df,2014-11-06T23:21:28.263Z,"South Sandwich Islands region",earthquake
1975-01-03T08:18:57.900Z,-54.881,-29.074,33,4.7,mb,,,,,us,usp00009ct,2014-11-06T23:21:28.237Z,"South Sandwich Islands region",earthquake
1975-01-03T05:44:09.800Z,-55.362,-28.106,33,5.5,mb,,,,,us,usp00009cq,2014-11-06T23:21:28.234Z,"South Sandwich Islands region",earthquake
1975-01-03T05:10:12.900Z,-55.413,-28.187,33,5.7,ms,,,,,us,usp00009cp,2015-05-13T18:53:10.000Z,"South Sandwich Islands region",earthquake
1975-01-02T03:19:52.600Z,-55.35,-28.044,33,4.8,mb,,,,,us,usp00009c5,2014-11-06T23:21:28.215Z,"South Sandwich Islands region",earthquake
1974-12-30T21:06:13.000Z,-55.299,-27.895,33,5.2,mb,,,,,us,usp00009aj,2014-11-06T23:21:28.121Z,"South Sandwich Islands region",earthquake
1974-12-23T06:34:54.600Z,-56.324,-26.151,78,5.1,mb,,,,,us,usp000097c,2014-11-06T23:21:27.952Z,"South Sandwich Islands region",earthquake
1974-12-09T21:24:39.900Z,-60.793,-37.085,33,5.3,mb,,,,,us,usp000092h,2014-11-06T23:21:27.759Z,"Scotia Sea",earthquake
1974-12-04T19:43:29.000Z,-56.889,-23.688,33,5.4,mb,,,,,us,usp0000904,2014-11-06T23:21:27.671Z,"South Sandwich Islands region",earthquake
1974-11-21T18:14:36.200Z,-56.287,-26.591,33,4.2,mb,,,,,us,usp00008vb,2014-11-06T23:21:27.502Z,"South Sandwich Islands region",earthquake
1974-11-20T13:21:41.200Z,-53.566,-28.345,33,6,mb,,,,,us,usp00008uz,2015-05-13T18:53:10.000Z,"southwestern Atlantic Ocean",earthquake
1974-11-14T17:11:38.500Z,-55.89,-26.138,33,5,mb,,,,,us,usp00008sv,2014-11-06T23:21:27.414Z,"South Sandwich Islands region",earthquake
1974-11-09T10:40:38.400Z,-56.166,-26.746,33,5.5,ms,,,,,us,usp00008qw,2014-11-06T23:21:27.336Z,"South Sandwich Islands region",earthquake
1974-11-01T23:20:18.100Z,-58.969,-25.418,33,5.3,mb,,,,,us,usp00008n2,2014-11-06T23:21:27.108Z,"South Sandwich Islands region",earthquake
1974-10-12T23:18:38.200Z,-59.309,-26.125,33,5.2,mb,,,,,us,usp00008d1,2014-11-06T23:21:26.820Z,"South Sandwich Islands region",earthquake
1974-10-11T03:15:56.900Z,-55.923,-27.232,33,5.2,mb,,,,,us,usp00008bv,2014-11-06T23:21:26.779Z,"South Sandwich Islands region",earthquake
1974-10-07T21:52:40.400Z,-58.299,-27.371,33,6,mb,,,,,us,usp00008af,2015-08-25T20:52:25.500Z,"South Sandwich Islands region",earthquake
1974-10-04T03:47:48.200Z,-56.582,-27.048,33,5,mb,,,,,us,usp000088r,2014-11-06T23:21:26.663Z,"South Sandwich Islands region",earthquake
1974-09-27T18:55:30.600Z,-59.697,-25.905,33,4.4,mb,,,,,us,usp000086b,2014-11-06T23:21:26.570Z,"South Sandwich Islands region",earthquake
1974-09-27T12:17:33.000Z,-59.859,-25.621,62,5,mb,,,,,us,usp0000868,2014-11-06T23:21:26.566Z,"South Sandwich Islands region",earthquake
1974-09-26T22:55:23.100Z,-58.752,-24.912,72,5.1,mb,,,,,us,usp000085v,2014-11-06T23:21:26.550Z,"South Sandwich Islands region",earthquake
1974-09-13T02:25:24.000Z,-58.515,-23.766,33,4.5,mb,,,,,us,usp000080v,2014-11-06T23:21:26.284Z,"South Sandwich Islands region",earthquake
1974-09-12T22:56:22.200Z,-58.646,-25.232,33,5.5,mb,,,,,us,usp000080t,2014-11-06T23:21:26.281Z,"South Sandwich Islands region",earthquake
1974-09-08T14:54:32.400Z,-56.331,-26.763,33,5.5,mb,,,,,us,usp00007z8,2014-11-06T23:21:26.222Z,"South Sandwich Islands region",earthquake
1974-09-02T12:50:22.000Z,-57.809,-25.019,33,4.8,mb,,,,,us,usp00007wk,2014-11-06T23:21:26.123Z,"South Sandwich Islands region",earthquake
1974-08-13T03:11:09.900Z,-59.58,-27.002,33,4.9,mb,,,,,us,usp00007kk,2014-11-06T23:21:25.773Z,"South Sandwich Islands region",earthquake
1974-08-06T19:53:59.100Z,-55.708,-29.878,33,5.6,mb,,,,,us,usp00007gp,2014-11-06T23:21:25.680Z,"South Sandwich Islands region",earthquake
1974-08-04T01:00:23.000Z,-55.634,-27.446,33,5.2,mb,,,,,us,usp00007fv,2014-11-06T23:21:25.653Z,"South Sandwich Islands region",earthquake
1974-07-24T22:55:33.400Z,-59.421,-26.071,142,4.6,mb,,,,,us,usp00007a1,2014-11-06T23:21:25.402Z,"South Sandwich Islands region",earthquake
1974-07-24T04:07:33.200Z,-55.506,-28.309,37,5.5,mb,,,,,us,usp000079m,2014-11-06T23:21:25.388Z,"South Sandwich Islands region",earthquake
1974-07-17T07:19:53.700Z,-56.343,-27.515,33,5.4,mb,,,,,us,usp000076n,2014-11-06T23:21:25.277Z,"South Sandwich Islands region",earthquake
1974-07-08T17:40:44.800Z,-59.895,-26.323,33,4.8,mb,,,,,us,usp000071h,2014-11-06T23:21:25.098Z,"South Sandwich Islands region",earthquake
1974-07-06T14:51:23.600Z,-60.763,-38.088,33,5.6,mb,,,,,us,usp000070w,2015-05-13T18:53:09.000Z,"Scotia Sea",earthquake
1974-06-24T23:32:43.100Z,-55.83,-27.401,66,5.3,mb,,,,,us,usp00006vr,2014-11-06T23:21:24.896Z,"South Sandwich Islands region",earthquake
1974-06-24T20:34:35.400Z,-55.833,-27.451,80,6,mb,,,,,us,usp00006vj,2015-05-13T18:53:09.000Z,"South Sandwich Islands region",earthquake
1974-06-14T13:24:40.900Z,-60.649,-37.598,33,5.6,ms,,,,,us,usp00006rt,2015-05-13T18:53:09.000Z,"Scotia Sea",earthquake
1974-06-12T19:27:00.800Z,-56.451,-26.252,33,5.3,mb,,,,,us,usp00006r5,2014-11-06T23:21:24.657Z,"South Sandwich Islands region",earthquake
1974-06-10T22:36:51.800Z,-59.664,-26.016,33,4.9,mb,,,,,us,usp00006qd,2014-11-06T23:21:24.631Z,"South Sandwich Islands region",earthquake
1974-05-30T00:18:51.800Z,-60.47,-26.231,33,5,mb,,,,,us,usp00006jn,2014-11-06T23:21:24.451Z,"South Sandwich Islands region",earthquake
1974-05-25T04:18:40.600Z,-59.324,-25.961,102,4.9,mb,,,,,us,usp00006g1,2014-11-06T23:21:24.357Z,"South Sandwich Islands region",earthquake
1974-05-21T02:03:11.000Z,-57.819,-26.718,162,5.1,mb,,,,,us,usp00006es,2014-11-06T23:21:24.313Z,"South Sandwich Islands region",earthquake
1974-05-15T18:40:20.000Z,-56.083,-27.462,132,5.2,mb,,,,,us,usp00006cv,2014-11-06T23:21:24.251Z,"South Sandwich Islands region",earthquake
1974-05-12T11:47:50.600Z,-55.94,-26.949,33,5.4,ms,,,,,us,usp00006aq,2014-11-06T23:21:24.180Z,"South Sandwich Islands region",earthquake
1974-05-08T11:20:10.700Z,-58.783,-25.53,33,5.3,mb,,,,,us,usp000068y,2014-11-06T23:21:24.122Z,"South Sandwich Islands region",earthquake
1974-05-08T02:27:58.100Z,-60.526,-26.807,33,4.7,mb,,,,,us,usp000068s,2014-11-06T23:21:24.117Z,"South Sandwich Islands region",earthquake
1974-05-04T14:15:00.400Z,-57.245,-26.068,33,5.3,mb,,,,,us,usp0000679,2014-11-06T23:21:24.068Z,"South Sandwich Islands region",earthquake
1974-05-01T19:13:25.000Z,-55.376,-28.205,33,4.8,mb,,,,,us,usp000065v,2014-11-06T23:21:24.020Z,"South Sandwich Islands region",earthquake
1974-05-01T12:43:46.700Z,-58.783,-25.33,36,5.1,ms,,,,,us,usp000065s,2014-11-06T23:21:24.017Z,"South Sandwich Islands region",earthquake
1974-04-22T15:57:49.000Z,-57.875,-25.08,33,4.8,mb,,,,,us,usp000062c,2014-11-06T23:21:23.905Z,"South Sandwich Islands region",earthquake
1974-04-18T08:59:36.400Z,-55.786,-27.606,33,4.9,mb,,,,,us,usp000060b,2014-11-06T23:21:23.839Z,"South Sandwich Islands region",earthquake
1974-04-01T22:56:50.100Z,-59.934,-26.925,33,4.9,mb,,,,,us,usp00005u7,2014-11-06T23:21:23.556Z,"South Sandwich Islands region",earthquake
1974-04-01T20:24:11.400Z,-60.326,-26.914,33,5.4,mb,,,,,us,usp00005u5,2014-11-06T23:21:23.555Z,"South Sandwich Islands region",earthquake
1974-03-28T03:59:17.200Z,-61.249,-36.237,33,5,mb,,,,,us,usp00005sc,2014-11-06T23:21:23.490Z,"Scotia Sea",earthquake
1974-03-27T18:02:26.200Z,-58.418,-26.38,33,5,mb,,,,,us,usp00005s9,2014-11-06T23:21:23.487Z,"South Sandwich Islands region",earthquake
1974-03-23T01:28:05.300Z,-58.668,-24.985,61,5.3,mb,,,,,us,usp00005q0,2014-11-06T23:21:23.415Z,"South Sandwich Islands region",earthquake
1974-03-18T04:38:37.500Z,-59.308,-25.974,33,4.9,mb,,,,,us,usp00005nm,2014-11-06T23:21:23.372Z,"South Sandwich Islands region",earthquake
1974-03-17T02:37:19.900Z,-62.928,-60.424,33,5,mb,,,,,us,usp00005n9,2014-11-06T23:21:23.362Z,"South Shetland Islands",earthquake
1974-03-16T22:09:13.700Z,-62.819,-60.346,33,5.2,mb,,,,,us,usp00005n6,2014-11-06T23:21:23.358Z,"South Shetland Islands",earthquake
1974-03-16T19:29:06.300Z,-62.837,-60.644,33,4.3,mb,,,,,us,usp00005n5,2014-11-06T23:21:23.358Z,"South Shetland Islands",earthquake
1974-03-14T08:46:56.400Z,-62.952,-60.83,33,4.5,mb,,,,,us,usp00005ma,2014-11-06T23:21:23.331Z,"South Shetland Islands",earthquake
1974-03-11T05:33:11.000Z,-59.797,-58.838,33,5.5,ms,,,,,us,usp00005k5,2014-11-06T23:21:23.296Z,"Scotia Sea",earthquake
1974-02-04T07:32:44.100Z,-55.784,-28.142,33,5.3,mb,,,,,us,usp000055s,2014-11-06T23:21:22.695Z,"South Sandwich Islands region",earthquake
1974-01-21T21:06:24.000Z,-55.817,-27.942,33,5.2,mb,,,,,us,usp00004zu,2014-11-06T23:21:22.486Z,"South Sandwich Islands region",earthquake
1974-01-21T20:57:57.500Z,-55.789,-27.967,33,5.4,mb,,,,,us,usp00004zt,2014-11-06T23:21:22.485Z,"South Sandwich Islands region",earthquake
1974-01-21T13:44:23.800Z,-55.813,-28.036,33,5.2,mb,,,,,us,usp00004zk,2014-11-06T23:21:22.477Z,"South Sandwich Islands region",earthquake
1974-01-06T19:22:59.600Z,-55.663,-28.306,33,5.2,mb,,,,,us,usp00004ue,2014-11-06T23:21:22.276Z,"South Sandwich Islands region",earthquake
1974-01-06T02:10:33.000Z,-55.926,-27.816,33,5.2,mb,,,,,us,usp00004u1,2014-11-06T23:21:22.231Z,"South Sandwich Islands region",earthquake
1973-12-31T10:47:11.300Z,-58.663,-25.297,38,5.3,mb,,,,,us,usp00004rj,2014-11-06T23:21:22.116Z,"South Sandwich Islands region",earthquake
1973-12-16T04:53:32.800Z,-56.015,-28.204,110,4.1,mb,,,,,us,usp00004jf,2014-11-06T23:21:21.868Z,"South Sandwich Islands region",earthquake
1973-12-10T19:30:33.000Z,-55.593,-27.809,33,5.5,mb,,,,,us,usp00004gs,2014-11-06T23:21:21.808Z,"South Sandwich Islands region",earthquake
1973-12-06T17:51:44.700Z,-55.672,-28.092,33,5.5,ms,,,,,us,usp00004f8,2014-11-06T23:21:21.755Z,"South Sandwich Islands region",earthquake
1973-12-06T14:36:41.600Z,-55.572,-27.891,33,4.9,mb,,,,,us,usp00004f4,2014-11-06T23:21:21.751Z,"South Sandwich Islands region",earthquake
1973-12-06T11:11:49.500Z,-60.826,-20.448,33,4.3,mb,,,,,us,usp00004f2,2014-11-06T23:21:21.749Z,"east of the South Sandwich Islands",earthquake
1973-12-05T22:58:32.100Z,-59.648,-27.554,33,5.2,mb,,,,,us,usp00004ew,2014-11-06T23:21:21.743Z,"South Sandwich Islands region",earthquake
1973-12-04T10:51:49.400Z,-55.732,-28.03,33,5,mb,,,,,us,usp00004e7,2014-11-06T23:21:21.717Z,"South Sandwich Islands region",earthquake
1973-12-03T18:03:04.800Z,-55.771,-28.15,33,5.2,mb,,,,,us,usp00004dw,2014-11-06T23:21:21.699Z,"South Sandwich Islands region",earthquake
1973-12-03T11:30:58.800Z,-55.647,-27.893,33,4.9,mb,,,,,us,usp00004ds,2014-11-06T23:21:21.695Z,"South Sandwich Islands region",earthquake
1973-12-03T01:50:13.500Z,-56.083,-29.143,33,4.7,mb,,,,,us,usp00004dk,2014-11-06T23:21:21.688Z,"South Sandwich Islands region",earthquake
1973-12-02T18:19:46.300Z,-55.664,-28.244,33,5.5,ms,,,,,us,usp00004df,2014-11-06T23:21:21.683Z,"South Sandwich Islands region",earthquake
1973-12-02T04:34:12.700Z,-55.667,-28.159,33,5,mb,,,,,us,usp00004d8,2014-11-06T23:21:21.675Z,"South Sandwich Islands region",earthquake
1973-12-02T04:08:01.800Z,-55.631,-28.096,33,5.3,ms,,,,,us,usp00004d7,2014-11-06T23:21:21.674Z,"South Sandwich Islands region",earthquake
1973-12-01T17:48:14.000Z,-55.798,-28.361,33,5.3,mb,,,,,us,usp00004cv,2014-11-06T23:21:21.663Z,"South Sandwich Islands region",earthquake
1973-12-01T07:05:05.200Z,-59.617,-26.135,33,5.4,mb,,,,,us,usp00004cn,2014-11-06T23:21:21.656Z,"South Sandwich Islands region",earthquake
1973-12-01T00:29:41.300Z,-56.077,-27.725,33,5.3,ms,,,,,us,usp00004ck,2014-11-06T23:21:21.654Z,"South Sandwich Islands region",earthquake
1973-12-01T00:19:26.900Z,-59.196,-25.559,32,5.4,mb,,,,,us,usp00004cj,2015-05-13T18:53:08.000Z,"South Sandwich Islands region",earthquake
1973-11-30T11:50:45.200Z,-55.7,-28.25,33,4.9,mb,,,,,us,usp00004ca,2014-11-06T23:21:21.644Z,"South Sandwich Islands region",earthquake
1973-11-30T07:45:19.100Z,-55.636,-28.195,33,5.6,mb,,,,,us,usp00004c6,2014-11-06T23:21:21.640Z,"South Sandwich Islands region",earthquake
1973-11-29T18:48:04.000Z,-55.669,-27.876,33,5,mb,,,,,us,usp00004bx,2014-11-06T23:21:21.630Z,"South Sandwich Islands region",earthquake
1973-11-29T12:13:14.600Z,-55.696,-28.078,101,5,mb,,,,,us,usp00004bp,2014-11-06T23:21:21.622Z,"South Sandwich Islands region",earthquake
1973-11-29T12:07:34.000Z,-55.741,-28.275,4,5.8,mb,,,,,us,usp00004bn,2015-05-13T18:53:08.000Z,"South Sandwich Islands region",earthquake
1973-11-29T04:02:50.300Z,-55.768,-28.295,33,5.1,mb,,,,,us,usp00004bg,2014-11-06T23:21:21.617Z,"South Sandwich Islands region",earthquake
1973-11-28T21:42:21.200Z,-55.75,-28.464,33,4.8,mb,,,,,us,usp00004bd,2014-11-06T23:21:21.614Z,"South Sandwich Islands region",earthquake
1973-11-28T03:39:26.800Z,-55.607,-28.43,33,4.6,mb,,,,,us,usp00004ay,2014-11-06T23:21:21.597Z,"South Sandwich Islands region",earthquake
1973-11-28T00:44:44.400Z,-55.771,-28.486,24,5.1,mb,,,,,us,usp00004aw,2014-11-06T23:21:21.595Z,"South Sandwich Islands region",earthquake
1973-11-28T00:09:48.900Z,-56.055,-28.937,33,4.6,mb,,,,,us,usp00004av,2014-11-06T23:21:21.594Z,"South Sandwich Islands region",earthquake
1973-11-27T19:04:38.000Z,-55.68,-28.441,33,4.7,mb,,,,,us,usp00004au,2014-11-06T23:21:21.592Z,"South Sandwich Islands region",earthquake
1973-11-27T08:40:10.000Z,-55.921,-28.703,33,5.1,mb,,,,,us,usp00004ah,2014-11-06T23:21:21.582Z,"South Sandwich Islands region",earthquake
1973-11-26T23:37:24.300Z,-55.798,-28.105,33,4.9,mb,,,,,us,usp00004ad,2014-11-06T23:21:21.578Z,"South Sandwich Islands region",earthquake
1973-11-26T22:25:32.900Z,-55.79,-28.104,33,5.2,ms,,,,,us,usp00004ab,2014-11-06T23:21:21.576Z,"South Sandwich Islands region",earthquake
1973-11-26T16:59:03.000Z,-55.66,-28.441,33,5,mb,,,,,us,usp00004a6,2014-11-06T23:21:21.571Z,"South Sandwich Islands region",earthquake
1973-11-26T12:06:34.600Z,-55.748,-28.45,33,4.8,mb,,,,,us,usp00004a4,2014-11-06T23:21:21.569Z,"South Sandwich Islands region",earthquake
1973-11-26T09:28:25.100Z,-55.848,-28.246,33,4.8,mb,,,,,us,usp00004a3,2014-11-06T23:21:21.568Z,"South Sandwich Islands region",earthquake
1973-11-26T08:48:48.600Z,-56.112,-28.954,33,5,mb,,,,,us,usp00004a0,2014-11-06T23:21:21.566Z,"South Sandwich Islands region",earthquake
1973-11-26T07:54:28.700Z,-55.716,-28.728,61,4.9,mb,,,,,us,usp000049y,2014-11-06T23:21:21.564Z,"South Sandwich Islands region",earthquake
1973-11-26T01:19:24.200Z,-56.304,-28.588,33,4.5,mb,,,,,us,usp000049r,2014-11-06T23:21:21.557Z,"South Sandwich Islands region",earthquake
1973-11-25T18:52:36.800Z,-55.825,-27.888,33,4.5,mb,,,,,us,usp000049n,2014-11-06T23:21:21.554Z,"South Sandwich Islands region",earthquake
1973-11-25T17:11:19.000Z,-55.724,-28.256,33,5.9,ms,,,,,us,usp000049m,2015-05-13T18:53:08.000Z,"South Sandwich Islands region",earthquake
1973-11-25T16:11:25.900Z,-55.691,-27.99,37,5.3,mb,,,,,us,usp000049j,2014-11-06T23:21:21.552Z,"South Sandwich Islands region",earthquake
1973-11-25T08:43:06.000Z,-55.696,-27.919,33,4.8,mb,,,,,us,usp000049c,2014-11-06T23:21:21.545Z,"South Sandwich Islands region",earthquake
1973-11-25T00:14:59.500Z,-55.671,-27.268,33,4.4,mb,,,,,us,usp0000497,2014-11-06T23:21:21.541Z,"South Sandwich Islands region",earthquake
1973-11-24T21:21:24.100Z,-55.767,-28.182,33,5.2,mb,,,,,us,usp0000494,2014-11-06T23:21:21.538Z,"South Sandwich Islands region",earthquake
1973-11-24T20:45:01.000Z,-55.774,-28.204,33,4.5,mb,,,,,us,usp0000493,2014-11-06T23:21:21.537Z,"South Sandwich Islands region",earthquake
1973-11-24T20:20:12.000Z,-55.696,-28.119,33,4.6,mb,,,,,us,usp0000492,2014-11-06T23:21:21.536Z,"South Sandwich Islands region",earthquake
1973-11-24T19:23:51.800Z,-55.694,-28.154,33,4.4,mb,,,,,us,usp000048z,2014-11-06T23:21:21.533Z,"South Sandwich Islands region",earthquake
1973-11-24T19:16:07.700Z,-55.761,-28.16,33,4.5,mb,,,,,us,usp000048y,2014-11-06T23:21:21.532Z,"South Sandwich Islands region",earthquake
1973-11-24T17:32:10.800Z,-55.816,-28.136,42,4.5,mb,,,,,us,usp000048x,2014-11-06T23:21:21.531Z,"South Sandwich Islands region",earthquake
1973-11-24T17:19:47.900Z,-55.781,-28.205,33,4.6,mb,,,,,us,usp000048w,2014-11-06T23:21:21.530Z,"South Sandwich Islands region",earthquake
1973-11-21T18:28:19.600Z,-55.107,-26.458,33,5.1,mb,,,,,us,usp000047w,2014-11-06T23:21:21.496Z,"South Sandwich Islands region",earthquake
1973-11-09T09:15:06.900Z,-59.323,-26.239,33,5.1,mb,,,,,us,usp000043e,2014-11-06T23:21:21.198Z,"South Sandwich Islands region",earthquake
1973-11-07T04:23:11.800Z,-55.319,-29.469,33,5,mb,,,,,us,usp000042n,2014-11-06T23:21:21.174Z,"South Sandwich Islands region",earthquake
1973-11-01T19:52:34.700Z,-58.76,-61.892,33,5.1,mb,,,,,us,usp000040p,2014-11-06T23:21:21.107Z,"Drake Passage",earthquake
1973-11-01T03:44:43.900Z,-57.979,-25.192,33,5,mb,,,,,us,usp000040e,2014-11-06T23:21:21.100Z,"South Sandwich Islands region",earthquake
1973-10-27T22:03:02.300Z,-57.846,-25.639,97,5.2,mb,,,,,us,usp00003ys,2015-05-13T18:53:08.000Z,"South Sandwich Islands region",earthquake
1973-10-19T13:41:15.900Z,-60.103,-57.827,33,4.6,mb,,,,,us,usp00003ve,2014-11-06T23:21:20.960Z,"South Shetland Islands",earthquake
1973-10-10T00:26:14.000Z,-55.505,-28.102,33,5.1,mb,,,,,us,usp00003sb,2014-11-06T23:21:20.750Z,"South Sandwich Islands region",earthquake
1973-10-06T15:07:37.300Z,-60.823,-21.549,33,7,ms,,,,,us,usp00003qs,2015-05-13T18:53:08.000Z,"east of the South Sandwich Islands",earthquake
1973-09-30T10:36:18.300Z,-58.829,-24.671,31,5.4,mb,,,,,us,usp00003mb,2014-11-06T23:21:20.537Z,"South Sandwich Islands region",earthquake
1973-09-25T03:23:18.900Z,-55.157,-28.541,33,5.2,mb,,,,,us,usp00003j8,2014-11-06T23:21:20.474Z,"South Sandwich Islands region",earthquake
1973-09-16T10:19:25.800Z,-59.074,-26.132,147,4.5,mb,,,,,us,usp00003ev,2014-11-06T23:21:20.241Z,"South Sandwich Islands region",earthquake
1973-09-03T07:14:30.700Z,-56.185,-27.137,33,4.6,mb,,,,,us,usp00003am,2014-11-06T23:21:19.745Z,"South Sandwich Islands region",earthquake
1973-08-24T03:23:34.600Z,-59.586,-26.132,65,5.2,mb,,,,,us,usp000036e,2014-11-06T23:21:18.228Z,"South Sandwich Islands region",earthquake
1973-08-11T23:14:51.600Z,-58.252,-24.925,33,5.1,mb,,,,,us,usp000032e,2014-11-06T23:21:17.620Z,"South Sandwich Islands region",earthquake
1973-08-10T00:18:46.000Z,-58.155,-25.078,33,5.3,ms,,,,,us,usp000031x,2014-11-06T23:21:17.602Z,"South Sandwich Islands region",earthquake
1973-08-09T17:47:02.200Z,-55.841,-27.778,130,4.9,mb,,,,,us,usp000031t,2014-11-06T23:21:17.598Z,"South Sandwich Islands region",earthquake
1973-08-08T04:37:12.900Z,-58.323,-24.983,33,5.5,ms,,,,,us,usp000031c,2014-11-06T23:21:17.586Z,"South Sandwich Islands region",earthquake
1973-07-22T14:37:35.600Z,-58.765,-25.024,33,4.8,mb,,,,,us,usp00002td,2014-11-06T23:21:15.181Z,"South Sandwich Islands region",earthquake
1973-07-22T02:36:54.700Z,-55.713,-28.304,70,5.4,mb,,,,,us,usp00002t5,2015-05-13T18:53:08.000Z,"South Sandwich Islands region",earthquake
1973-07-10T12:23:25.300Z,-58.939,-25.368,33,5,mb,,,,,us,usp00002nh,2014-11-06T23:21:14.357Z,"South Sandwich Islands region",earthquake
1973-07-01T00:38:59.000Z,-56.245,-26.44,33,4.5,mb,,,,,us,usp00002g4,2014-11-06T23:21:14.036Z,"South Sandwich Islands region",earthquake
1973-06-16T23:06:28.800Z,-58.284,-25.515,50,5.4,mb,,,,,us,usp000026x,2014-11-06T23:21:13.335Z,"South Sandwich Islands region",earthquake
1973-06-10T23:41:42.800Z,-56.637,-26.551,33,5.4,mb,,,,,us,usp000024j,2014-11-06T23:21:13.216Z,"South Sandwich Islands region",earthquake
1973-06-07T17:45:58.600Z,-55.604,-27.995,33,4.9,mb,,,,,us,usp000022j,2014-11-06T23:21:13.111Z,"South Sandwich Islands region",earthquake
1973-06-03T20:01:54.800Z,-56.05,-25.271,33,4.4,mb,,,,,us,usp000020j,2014-11-06T23:21:13.008Z,"South Sandwich Islands region",earthquake
1973-05-29T13:14:06.100Z,-57.872,-25.384,75,4.8,mb,,,,,us,usp00001yz,2014-11-06T23:21:12.928Z,"South Sandwich Islands region",earthquake
1973-05-23T12:02:40.800Z,-56.895,-26.5,117,5.2,mb,,,,,us,usp00001wm,2014-11-06T23:21:12.794Z,"South Sandwich Islands region",earthquake
1973-05-12T19:29:34.300Z,-58.517,-26.631,33,5.3,mb,,,,,us,usp00001t5,2014-11-06T23:21:12.658Z,"South Sandwich Islands region",earthquake
1973-05-11T23:09:02.600Z,-55.793,-28.319,33,5.1,mb,,,,,us,usp00001sr,2014-11-06T23:21:12.641Z,"South Sandwich Islands region",earthquake
